text,label,label_name,split
"Los cuellos blancos en acción COMO SOCIEDAD NO ESTAMOS PREPARADOS PARA GRANDES CAMBIOS,, NO TENEMOS UN GRAN LÍDER ÉTICO Y CAPAZ... MIENTRAS, LA ORGANIZACIÓN CRIMINAL FUJIMORISTA,  APRISTA Y COMODINES,  REGADOS EN TODAS LAS INSTITUCIONES SIGUEN ACTUANDO CON TOTAL IMPUNIDAD.. 💪💪💪🇵🇪🇵🇪🇵🇪💪💪💪 Aprendamos convivir en democracia, si la mayoría votó por este GOBIERNO,  dejen gobernar,  y sus electores exigir a Castillo que cumpla lo ofrecido en campaña, renegociar contratos corruptos, nueva Constitución y cobrar toda la deuda millonaria de empresas y personas,  que deben al estado...y las reparaciones de los condenados.     Y para las próximas elecciones que ya están cerca elegir bien, Escoger un buen candidato presidencial para el 2026, para NO estar eligiendo entre el cáncer y el sida.. Preparémonos en cultura, valores, hay que leer nuestra historia para no repetirla..  APRENDAMOS A LEER Y ESCUCHAR PARA PODER ENTENDER, HAY QUÉ DEJAR DE REPETIR COMO COTORRAS LO QUE DICEN LOS PASQUINES DE MEDIOS DE COMUNICACIÓN MAFIOSOS Y TROLES DE LAS REDES SOCIALES... . NO SEAN HIPÓCRITAS, IGNORANTES O MALA LECHE Y HAY QUÉ DEJAR GOBERNAR, AL QUE GANÓ LAS ELECCIONES.. POR LA VOLUNTAD DE LA MAYORIA DEL PUEBLO... Eso es democracia...   De este congreso defensor de este sistema corrupto y delincuencial no esperemos nada bueno para el pueblo... Pero si exigirle que no jodan más...  SI DEJARON GOBERNAR AL LADRÓN ALAN,  DOS VECES,  QUE NOS LLEVÓ AL DESASTRE ECONÓMICO Y POLÍTICO , NI CUANDO DIJO QUE ÉRAMOS CIUDADANOS DE SEGUNDA,  O CUANDO SUBIÓ EL ARROZ Y AZÚCAR DE 50 A 100 SOLES DE UN PLUMASO , NADIE DIJO NADA, NI LOS MUERTOS DE BAGUA, QUE HASTA HOY NO APARECEN SUS CUERPOS... NI QUE DECIR DEL GOBIERNO DEL SATRAPA FUJIMORI,  QUE DESTROZÓ LAS INSTITUCIONES..  BASTA DE SER MEDIOCRES... TENGAMOS DIGNIDAD Y RESPETO.. Y EMPECEMOS CAMBIAR PRIMERO NOSOTROS..  🇵🇪🇵🇪🇵🇪❤️❤️❤️🇵🇪🇵🇪🇵🇪 https://www.facebook.com/groups/1694268874153099/permalink/2976330269280280/?app=fbl",2,positive,validation
"Pobre china, no se lo esperaba 😁",1,neutral,validation
Ariana Coletti Valeria Cruzado Ledesma conforme  notarioooooo 😞,0,negative,validation
"Cómo sociedad somos muy hipócritas, haber por qué tenerle tiento y lástima a una mujer qué se deja ganar por la calentura, siendo que sabe su situación ($) ella ya venía de tener pareja (un huevón, mal parido e irresponsable) a ella le tocaba cuidarse y cuidar a sus hijos que ya tenía,  para que buscar otro hombre???😡😡para que engendrar más hijos???? Con la miseria en que vivían los primeros NO era suficiente??? Ok, trabaja para ellos pero.....eso no le da derecho de engendrar cómo coneja, ahora les arde que la critiquen y cuestionen, entonces todos esos ofendidos ayúdenos a sacar a sus hijos adelante hasta la mayoría de edad, haber si es cierto. 🙄🙄No escriban tonteras, a estas alturas ya no queda la disculpa de la ignorancia, de la pobreza.  No seamos incongruentes si te estás muriendo de hambre y vives en condiciones deplorables cómo para que engendrar tanto chamaco??? Qué fácil usar un problema de salud de tus hijos, para pedir ayuda cómo cuando anduviste de cola floja, no pediste indicaciones, ayuda o consejo. Ahora un pdejo qué no te acepta con tus hijos, para que le das propios, a estas alturas o solteras sin críos o dejadas, viudas, separadas con chamacos y le paras no hay más niños.   Si algunos hombres son 💩💩💩 sólo pisan y corren pero.....a nosotras nos toca pararles el carro, a fuerzas hijos, a fuerzas sexo,  NO sra. Te engendro uno, eres huevón, vividor, flojo, vicioso eso ni con 20 hijos de les quita, pues ...sino es vacuna. 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️Amor si las amaran no necesitarían retenerlos con hijos, si las amaran no serían infieles, si las amaran no las obligarían a tener sexo ni las golpearian, ni pondrían peros a sus cuerpos. Utha..........ya basta de tanta tontería, cierren más las piernas y......pónganse chingonas.   Saben trabajar pues ....trabajen para un hijo parido por ustedes (sólo uno)  y NO para un hijo de la chingada que mañana se va y se olvida. 🤨🤨🤨🤨🤨 Y guarden sus comentarios e insultos, es la neta, sino somos pendejas nos gusta que nos usen, lo permitimos y mientras nosotras los dejemos, No faltará el inche aprovechado. 🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️🤷🏻‍♀️",0,negative,validation
Salud desde chile chino ..cuando x chile 🇨🇱🇨🇱🇵🇪🇵🇪🇵🇪🇨🇱🇨🇱🇨🇱🇨🇱,2,positive,validation
AHORA VA SER MINERO Y NO FUTBOLISTA 😂😂,0,negative,validation
"Totalmente desubicada esa señora....lo q pasa es que quiso darse a notar para q la enfoquen tambn ,ya que solo el protagonismo lo tenia la primera señorita detras del mostrador💁🏻‍♀️.....ella vio eso y dijo : ahhh nooooo este es mi momento 😁 que digo que digooooooo....ah ya se voy a decir una excusa estupida....y Pum solto toda su huachafada...🥴🤭🤣",0,negative,validation
Alguien sabe porque va al filo del asiento 🤣🤣🤣🤣🤣🤣🤣,1,neutral,validation
Fuerzas  para  ESTA JOVEN  NO ES JUSTO LO QUE  LE ESTAN HACIENDO  Y TODO POR QUE SU PADRE EL PRESIDENTE PEDRO CASTILLO  QUIERE LIMPIAR EL PERÚ  DE LA PLAGA DE CORRUPTOS  QUE HAY  EN LE PERÚ 🇵🇪  ENQUISTADO  POR 30 AÑOS AHORA QUE PRECUPADOS ESTAN TODOS ESTOS JUECES  Y ANTES DONDE ESTUVIERON ??? Es,0,negative,validation
Feliz día mamacita🌹❤️🌺🙏🤗💪,2,positive,validation
Todo chévere dijo Gianfranco,2,positive,validation
"Siempre té sigo colorado. Excelente con tus recomendaciones gastronomía, amo mi Perú. Gracias por fomentar el turismo, Saludos ❤️🌹👍",2,positive,validation
CHINO...🔴🔴  YA PE UNAS PELADIITA PE CHINO  YAOPE CHINO  YAPE CHINO PEEEE🔴🔴🔴🔴🔴,0,negative,validation
Diablos estoy aliendo  patas con queso 😁😁,0,negative,validation
A quien le importa la vida de esa abuela de las bataclanas. 😡😡😡😡,0,negative,validation
Saluditos mi broder desde chile  un gran abraso  linda familia 💪💪👍👍👍,2,positive,validation
La ChiiKKa es lo más preciado que tiene WIllazzx Berrinchuditas #LIBERTARIAS ACÁ ABAJO: 😘😘😘😘😘😘😘😘😘😘 FUJITROLL IMBECERRILL,2,positive,validation
Los descendidos de ALIANZA MEZA  frente al TAS TAS 👻👻👻,0,negative,validation
"Lindas playas, Los Organos, Punta Sal. Inolvidables recuerdos. 🤗",2,positive,validation
Cuando no la cucaracha gorda haciéndole propaganda a su amada 🤩,0,negative,validation
"Esta es bien conchuda, si ella sabía que era casado 😡",0,negative,validation
Ya suelta betofilo que no es gapin 🤣,0,negative,validation
Es riquísimo este chifa👌,2,positive,validation
Mmm pero a los chilenos le dicen rotos cierto?🤔,1,neutral,validation
Vizcarra todo es Vizcarra para Beto.  Kt caché pe🤤🤭🤭,0,negative,validation
Y porque no hablas  de Chile 🇨🇱 Donde la primera presidente en ese país fue SOCIALISTA y no pasó nada .. Chile es una potencia económica en el Cono Sur y no todo es malo y no DESINFORMES con ejemplos tan básicos como de Cuba y Venezuela que son regímenes totalitarios.!,1,neutral,validation
OSORES GALLINA 🐔 CALETA ESTE AÑO TU MUNI BAJA Y LAS GALLINAS FRENTE  A LA TV VIENDO LA PREMIACION DEL TORNEO  NACIONAL CON  SU TORTA CON 10 VELAS 🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔🐔,0,negative,validation
Jessica HA esa no es la tía donde fuimos a comer anticuchos?🤔,1,neutral,validation
"No puede ser!! Nadie le gana aún a Pedrito!! Es que el realmente es un cerebrito y chancón, no importa que hable mucho, piensa rápido no?. A parte, vieron al inicio del video el peinado de Jesús?? Parecía ALFALFA el de ""La Pandilla""... Jajaja con su mechón paradito 🤣🤣. Chevere... A Katia Palma se me ocurre!! Gianpiero Díaz y muy gracioso debe ser Renzo Schuller!! 🙏🏼❤️🇵🇪🤗",2,positive,validation
Los ronderos y reservistas le pondrán en su lugar   por información falsa😎😎,2,positive,validation
Casi siempre iba al gimnasio después del colegio,1,neutral,validation
Ahorita la chola te trae tu desayuno,2,positive,validation
"Si paso por allí, nica entro a esa tienda... Que tal trato de esa flaca.. 🤦🏻",0,negative,validation
"Qué vamos hacer ante el 70% de informalidad en el Perú.... Es una labor árdua para hacer cumpliar las normar, reglas, y leyes a todo el pueblo peruano😞. ¿Cómo hacerlos entender ?",0,negative,validation
"🤣🤣🤣🤣....espero que no quedemos paralizados por la humillación. Mucho triunfalismo, antes de jugar. No soy hincha de Cristal, pero esta mucho mejor que la U.",0,negative,validation
Oscar tenemos que celebrar el cumpleaños con un viaje asi de loco!! 😎😎😎,2,positive,validation
Beatriz BFlores de lo que te pierdes chaparra 😂😂,0,negative,validation
"NI MAS CON ESTE PROGRAMA!!! Con la ESTAFADA que nos metió las últimas semanas dando cómo ganador a yosimar... Quiero imaginar que lo dieron por ganador para ayudarlo a pagar todas sus deudas de sus casitas porque para hacerlo artista del año??? El chico canta de eso no hay duda pero lo sacas de su género y es cualquier cosa, no baila (cosa bien rara para ser salsero) y de actuación nada que ver.... Sus galas desde la primera vez eran muy básicas... Le ponían mas relleno entre bailarines y escenografía como para disimular el poco talento que tiene. Lo único que le escuche decir en todas sus galas es su adoración a Dios cosa por la que creo agarro de tonta a Gisella porque como ella es creyente imagino que eso la sensibilizó. Pero yosimar USA a  Dios mas NO lo práctica... Ya luego lo veías en ampays fuera del toque de queda y en escándalos con todos a los que les debe...  El jurado una trafa total... Finalmente quedo demostrado que hasta el público tuvo mas criterio a la hora de elegir si no basta leer la millonada de comentarios negativos que recibieron en esta última semana?? Cuantos de los que comentaron alabaron el triunfo de yosimar??? Acaso el jurado era ciego que no podía ver y analizar todo lo que el público SI vió. Esta temporada tuvo poco talento pero si se resalta la participación de María Gracia Polanco, Pamela Franco, Laurita Pacheco (que fue toda una revelación) y la uchulú que prácticamente la USARON para obtener RATING... Y digo la usaron porque fue la única a la que le vi un crecimiento a lo largo de la temporada crecimiento en diferentes etapas como el canto, actuación y baile. Ella hacia la noche en las galas del EGS... En fin soportar la doble cara de Gisella no es fácil... Esa forma tan irritable de ser ya a sus 50 y tantos años, pero es su estilo, eso le funciona... Pero por favor REESTRUCTUREN el programa... Toda la vida tendrán ganadores del estilo de yosimar si ponen como jurado al santi lesme, al aldo miyashiro, a la tilsa.... No pues!!!! Habiendo tanto profesional de calidad y de nivel no pueden aumentarle un poco más al presupuesto y contratar a verdaderos profesionales para levantar el nivel del jurado??? Ya pues Gisella no nos estafes más tienes el horario estelar del día sábado, tienes buenos auspiciadores que pagan  bien... Entonces la gente necesita ver un show de calidad... Dale más presupuesto a tu producción para que no veamos trajes y atuendos RECICLADOS, mal hechos, para que veamos artistas que realmente den la talla y generen COMPETENCIA y un jurado que realmente te tape la boca y no te queden cuestionamientos a la hora de dar a un ganador. Ahhh y por último tampoco nos estafes que va en VIVO porque la edición es pésima... Se notaban los cortes y empalmes... El programa no era en vivo... Entonces uno se queda pensando como consideran los votos si esto no es en vivo... Allí tiene mi comentario para que después la gente no diga que se nos quiso vender gato x liebre y que lo que vimos fue realmente EL GRAN ENGAÑO o mejor aún el PAYASO DEL AÑO. 👍🏼😜",0,negative,validation
esos grandes DELINCUENTES FUJICERDOS MALDITOS FUGADOS Y LA CERDA FUJICERDA MALVIVIENTE LIBRE DE POLVO Y NABO??? ESTAN LIBRES !! ESTA DELINCUENTE FUJICERDA MALVIVIENTE SE RIE HOY PERO YA VENDRÁ SU ENJAULAMIENTO .A LA CERDA ..😡😡😡😡😡😡,0,negative,validation
"No soy experta en música, pero, susan canto bien, más no llego al ritmo de la música, rubí, le dió buen tono a la canción, pero tampoco estaba en el ritmo, cantan bien , pero cada uno en su especialidad se ven fenomenales, jahaira estuvo bien xq es su género y ya sabe cómo manejarlo 🤷🤷",1,neutral,validation
Que perra asquerosidad 😂,0,negative,validation
Ju Cañas💖💖internamente jaja,1,neutral,validation
Jajajajaja casos de la vida real! 🤣 Marco Peralta Deza,2,positive,validation
"Decisión??? Hora de descansar??? Osea , armar vasitos, cambiar de pareja como cambiarse de zapatos, ... Eso cansa??? Es hora de que cancelen ese programa 💩🧠",0,negative,validation
-Es que ese tenía plata,2,positive,validation
9 de junio estreno de la película TRANSFORMERS El despertar de las Bestias 😎,2,positive,validation
Yidda dice mi hija que le mandes un saludito ❤❤,2,positive,validation
No sabia que tenia un hermano gemelo de pensamiento que és lo peor🤔,0,negative,validation
Jimena Vega Xiomara Jelitza Diaz ya saben en un depa las 3🤩,1,neutral,validation
"Que viva el departamento de Lambayeque con su capital Chiclayo, Monsefú y Reque Qué rica que está la chicha de doña Juana, la causa ferreñafana... ♪♪♪",2,positive,validation
La única mujer valiente con agallas  Y no como los rosquetes arrastrados del congreso para no vacar al delincuente de palacio ✏️🤠 Más pobres y más delincuentes en un país Rico IMBÉCILES 🤣😜,0,negative,validation
"😹 Quién en su sano juicio compra olores de axila, calzones y medias???? 😹 Están enfermos 😹😹😭. Daniel Mairena  vea qje asco",0,negative,validation
Paola Katty Huaitalla mira se parecen a los tamales jaujinos 😋😋😋,1,neutral,validation
Gabriel Tantalean jajaja haci de infantil soy! 😂😍me compraras mi torta de chocolate!! 😍,1,neutral,validation
"Commandos???  Simplones razos shi sheñó nomas eran...  Me dan risa estos PAYASOS, hasta incluso más de las babosadas que habla CASTIGIL... aclarando para que los fujiasnos no se arañen 🤣🤣🤣",0,negative,validation
Kimi Ychikawa y Tery Mercado Ibañez una escapadita 😍😍😍 es hora de hacernos nuestros regalos por el dia de las mamacitasss###!!!,2,positive,validation
"Luciano, un cebiche en 'El Pescadito' de Huanchaco; luego unas 🌊 olas y su bajada con picarones !  Q hermosa mi tierra carajo !",2,positive,validation
"Isabel Valdera Garcia, Lucero Luna Paredes, Sandra Elizabeth Pizarro Suarez ya pe cuando? 🤭",1,neutral,validation
"Pase , casero , pase , brindo entrenamientos on line para esta cuarentena,  no pierda su  trabajo, bajamos piernas,  papada ,zona media , a gusto del cliente,  pase pase , 😂😂😂💪  ,  saludos #betoortiz 💪",1,neutral,validation
Espero q pueda ganar maldito Degenerado!!!  😎🤙,0,negative,validation
Kien ese pokemon ..  es esnorlak jajaja 🐄🐄🐷🐖,1,neutral,validation
De cuantos pollos ara en vertido 😁,1,neutral,validation
"Más fuerte pega mi sobrinita 🤣🤣, como no te topas te con uno más alto y fuerte que ese chato desnutrido 😅🤣",0,negative,validation
Le falta floro al tío  👀,0,negative,validation
Es un live action de ratatouille 😌🤣,1,neutral,validation
Jhun C'b que chucha fue 😐,0,negative,validation
"Suéltalo pe, conchatumadre",0,negative,validation
"Valeria Zapata ""Es algo fresh, mañana tengo que salir así que me voy temprano"" 😂",1,neutral,validation
Elijo el DORADO! <3 para nutrir mi cabello seco debido a los tintes y planchas 🙊 espero ganar!,1,neutral,validation
"Y tocando, tocando, no había pasos incumplidos",1,neutral,validation
"Amaría amaría amaría viajar junto con mi mejor amiga al norte, después de tanto estrés de los finales de la u siento que nos merecemos un viajecito para relajar y de paso chapar un poquito de sol que estamos MAAAAAS blancas 🙄🙄🙄 Pero bien parecidas a ustedes somos misias pero RUTERASAS ! 🤟🏻",2,positive,validation
"Jajajajaja que buena 🤣, sin duda alguna Tongo nos dejó su legado 👌",2,positive,validation
Que rico que envidia que bueno propágues nuestra comida más grande del mundo y verte comer a quien no le va dar ganas te felicito mi causa mi  paisano 🇵🇪 perucho como mi family siempre queriendo y añorando lo nuestro mismo Peru y sobre todo Arequipa lo maximo la ciudad blanca  te felicito por tus videos eres y vas a ser más grande ven a Miami incursiona la comida 🇵🇪 Peruana te haces millonario por que la comida Peruana es la más rica del Mundo,2,positive,validation
"Eddy Ronald me quedo jato a las 12, no llego ni a las 2 ya🤧  lo tiempos cambian🤕",0,negative,validation
"Jajaja. Cafecito caliente ❤️ parada obligada camino al Valle del Colca, de los Volcanes, de Sumbay. Abrazo Manolo! está vivo el maniquí 😁",2,positive,validation
