text,text_clean,label,label_name
buenazo!! el centro tiene su encanto!!esos churros son los mejores!! y siempre voy por ese min pao de la calle capon😋te falto la salchipapa del munich y el pisco del Hotel Bolivar. aunque del Maury tambien es buenazo!! espero la segunda parte🤗,buenazo!! el centro tiene su encanto!!esos churros son los mejores!! y siempre voy por ese min pao de la calle capon😋te falto la salchipapa del munich y el pisco del Hotel Bolivar. aunque del Maury tambien es buenazo!! espero la segunda parte🤗,2,positive
"Ese castillo, ví la entrevista y se sobaba las manos en el muslo, como cuando en el Cole sabías que tú profe tomaría la tabla y si respondes mal un reglazo 😅😅😅","Ese castillo, ví la entrevista y se sobaba las manos en el muslo, como cuando en el Cole sabías que tú profe tomaría la tabla y si respondes mal un reglazo 😅😅😅",0,negative
Mucha Finjidasa... como le decia reina pacha 😅🙊🤣🤣🤣,Mucha Finjidasa... como le decia reina pacha 😅🙊🤣🤣🤣,0,negative
Y regia en todo momento.... 😘😘🤗🤗,Y regia en todo momento.... 😘😘🤗🤗,2,positive
Dejándonos de huevadas ... Por más que la seudoperiodista quiso chantarle la culpa al señor ... El le dió una de las mejores respuesta y la cago como debe ser 👏👏👏👏,Dejándonos de huevadas ... Por más que la seudoperiodista quiso chantarle la culpa al señor ... El le dió una de las mejores respuesta y la cago como debe ser 👏👏👏👏,0,negative
Luciano tienes que ir si o si a la rica tierra de Chincha !!! Pruébate un rico vinito en el distrito de Sunampe y la real carapulcra Chinchana con su sopa seca  Ya no Ya !!! No tiene pierde y pal calorcito su raspadilla con jarabe de higo !!! Hazme caso viejo no te arrepentirás 😎✌🏽,Luciano tienes que ir si o si a la rica tierra de Chincha !!! Pruébate un rico vinito en el distrito de Sunampe y la real carapulcra Chinchana con su sopa seca Ya no Ya !!! No tiene pierde y pal calorcito su raspadilla con jarabe de higo !!! Hazme caso viejo no te arrepentirás 😎✌🏽,2,positive
Todo los cabos y pavos ayer eran del paranaence jajaja.los cabros habla de que 30 partidos sin ganar pero también ahí que ver qué los cabros casi 15 años sin campeonar 🤣🤡🤡😁🤭🤭,Todo los cabos y pavos ayer eran del paranaence jajaja.los cabros habla de que 30 partidos sin ganar pero también ahí que ver qué los cabros casi 15 años sin campeonar 🤣🤡🤡😁🤭🤭,0,negative
Loco no seas WEBON..Pacheco..está un paso adelante de la raya central y de los GRONES la tienen más bien pegada... Ahora pregunto los GRONES están adelantados..pero quién cabecea dando pase al KAISER es el defensa basurero...y otra ZARTA de WEBONES..hay una de ZANELATTO-..con Cespedes...en que finge el del muni una falta.....LEASE BIEN CARAJO...TARJETA A CESPEDES POR FINGIR 😠🙁🙁🙁😠Y LE QUITA LA POSIBILIDAD DEL GOL ...QUE SI ...SE IBA A DAR...🤔🤔🤔🤔🤔🤨🤨🤨...ENTONCES WEBONES ...VALLANSE A LA MIERDA ...ADEMAS EL ES UNA ESTAFA MÁS DEL LOZANO FUTBOL CLUB..... SI O SI ALIANZA YA PERDIO CON EL VAR...!!!!🤨🤨🤨🤨😠😠😡😡😠😠,Loco no seas WEBON..Pacheco..está un paso adelante de la raya central y de los GRONES la tienen más bien pegada... Ahora pregunto los GRONES están adelantados..pero quién cabecea dando pase al KAISER es el defensa basurero...y otra ZARTA de WEBONES..hay una de ZANELATTO-..con Cespedes...en que finge el del muni una falta.....LEASE BIEN CARAJO...TARJETA A CESPEDES POR FINGIR 😠🙁🙁🙁😠Y LE QUITA LA POSIBILIDAD DEL GOL ...QUE SI ...SE IBA A DAR...🤔🤔🤔🤔🤔🤨🤨🤨...ENTONCES WEBONES ...VALLANSE A LA MIERDA ...ADEMAS EL ES UNA ESTAFA MÁS DEL LOZANO FUTBOL CLUB..... SI O SI ALIANZA YA PERDIO CON EL VAR...!!!!🤨🤨🤨🤨😠😠😡😡😠😠,0,negative
Gianella Peña Mendoza no me acuerdo lo de mi cumple,Gianella Peña Mendoza no me acuerdo lo de mi cumple,1,neutral
"Que cante la canción de la gallina, es buenaza 🐔 🎶","Que cante la canción de la gallina, es buenaza 🐔 🎶",2,positive
Chino fumon la recagaste... Perdiste soga y cabra... 😜,Chino fumon la recagaste... Perdiste soga y cabra... 😜,0,negative
"Me cagaste con lo del trompo.. """" jugábamos a la cocina., y el que perdía le rompiamos a piedrones el trompo.. Y tbn con las bolitas a Ojito ""o a los ñocos 😁😁😁","Me cagaste con lo del trompo.. """" jugábamos a la cocina., y el que perdía le rompiamos a piedrones el trompo.. Y tbn con las bolitas a Ojito ""o a los ñocos 😁😁😁",0,negative
Saludame a mi esposo que te esta mirando se llama Roberto Carlos 😀,Saludame a mi esposo que te esta mirando se llama Roberto Carlos 😀,2,positive
Jesús Edwin EG 😞 qué culpa tiene Juanito 😞,Jesús Edwin EG 😞 qué culpa tiene Juanito 😞,0,negative
Estás fregado,Estás fregado,0,negative
El cuco la esta poseyondo ala flaca😂😂😂😂,El cuco la esta poseyondo ala flaca😂😂😂😂,0,negative
Si parece tabaco 😅🤪🤪🤪,Si parece tabaco 😅🤪🤪🤪,0,negative
No le quiso dar más plata al chamo detective monse... Por eso saco las pruebas 😝😝,No le quiso dar más plata al chamo detective monse... Por eso saco las pruebas 😝😝,1,neutral
"5 mil soles aprox dependiendo lo que requieras, cuánto más cosas como carrito pop corn , carrito de dulces , manzanas , magia, globoflexia , caritas pintadas , más bailarines etc etc  el costo se va elevando...  Hay varios Peruanos que celebramos los cumples de nuestros pequeños con Brenda, Yola , karina o el personaje que queremos .... Por qué el presidente no ?   Para mí caer a criticar el cumpleaños de una niña es caer bajo y ser ridículo 🙄 ... Espero aprendamos a saber con qué y con quien meternos a opinar o juzgar ....  O tú no te armas tus buenos tonos y encerronas con tragos y gastos ostentosos , en fin la hipotenusa 🙄  🤐","5 mil soles aprox dependiendo lo que requieras, cuánto más cosas como carrito pop corn , carrito de dulces , manzanas , magia, globoflexia , caritas pintadas , más bailarines etc etc el costo se va elevando... Hay varios Peruanos que celebramos los cumples de nuestros pequeños con Brenda, Yola , karina o el personaje que queremos .... Por qué el presidente no ? Para mí caer a criticar el cumpleaños de una niña es caer bajo y ser ridículo 🙄 ... Espero aprendamos a saber con qué y con quien meternos a opinar o juzgar .... O tú no te armas tus buenos tonos y encerronas con tragos y gastos ostentosos , en fin la hipotenusa 🙄 🤐",0,negative
A la base que nadie active la bomba(half - life) 🤣🤣🤣,A la base que nadie active la bomba(half - life) 🤣🤣🤣,2,positive
Chicaaaas lindas el 5 porfaaa ✈️,Chicaaaas lindas el 5 porfaaa ✈️,1,neutral
"Guitarreo va, canto viene y los potos menudeaban","Guitarreo va, canto viene y los potos menudeaban",0,negative
Pensé q mi cel se había malogrado 😁😁 pero creo q nos está regañando amablemente 😁,Pensé q mi cel se había malogrado 😁😁 pero creo q nos está regañando amablemente 😁,0,negative
Vamos Perú con la fe de Cuto Guadalupe 🇵🇪🇵🇪🇵🇪,Vamos Perú con la fe de Cuto Guadalupe 🇵🇪🇵🇪🇵🇪,2,positive
🤣 sorry pero fue inevitable 🥲😅,🤣 sorry pero fue inevitable 🥲😅,1,neutral
Maria Elena  Luz Calero😊 Catacaos-Piura MANCORA bonitos recuerdos,Maria Elena Luz Calero😊 Catacaos-Piura MANCORA bonitos recuerdos,2,positive
"Ahí demuestra la fama de ""Chotano machetero"". 😡😡😡","Ahí demuestra la fama de ""Chotano machetero"". 😡😡😡",0,negative
"Y sobreeeeeee,todo no necesita calatearse,para triunfarrrrrrr,la amo ❤️❤️❤️❤️❤️","Y sobreeeeeee,todo no necesita calatearse,para triunfarrrrrrr,la amo ❤️❤️❤️❤️❤️",2,positive
Lo q pasa esq tu tmb quieres ser como ella !!!  Saooo mariposita choclo ✌️😁,Lo q pasa esq tu tmb quieres ser como ella !!! Saooo mariposita choclo ✌️😁,0,negative
Algún grone para ver el partido en mi cuarto ? No sean tímidos' Arriba alianza💙,Algún grone para ver el partido en mi cuarto ? No sean tímidos' Arriba alianza💙,0,negative
Manolo Del Castillo (Oficial) tienes jale hasta con las loritas🤪,Manolo Del Castillo (Oficial) tienes jale hasta con las loritas🤪,2,positive
Muy lindo recuerdo que me emociona mucho alver de nuevo  época maravillosa las madrugadas para verlas campeonar 😍😍😍🇵🇪🇵🇪🇵🇪,Muy lindo recuerdo que me emociona mucho alver de nuevo época maravillosa las madrugadas para verlas campeonar 😍😍😍🇵🇪🇵🇪🇵🇪,2,positive
Andy Clavijo entiende mongol d mrda 🤔,Andy Clavijo entiende mongol d mrda 🤔,0,negative
Este pito es bruto de nacimiento k presente las pruebas tanto habla o kisas mucha alfalfa también come y lo ase daño xk es un 💩💩,Este pito es bruto de nacimiento k presente las pruebas tanto habla o kisas mucha alfalfa también come y lo ase daño xk es un 💩💩,0,negative
"Pero que payaso resultaste, remedo de hombre... Hasta el cansancio hay que decirte que no hay comparación del terrorismo que vivimos, con el partido de Pedro Castillo, no te van a quitar tus  tacones y lentejuelas, seguirás en tu programa criticón... Antes me caías aún siendo un fenómeno, pero ningunear,  y creerse superior por tener un poco más acomodada la vida? No pues... Ahora invitarás a todas las geishas a despotricar en contra del teacher? Estás aún con dolor del tremendo papelón que te hizo pasar la congresista recién electa? Entonces sobate la raja y no des pataletas wbn... Lo que tenemos que tolerar de estás sabandijas sin género...🥰 Un besito de buenas noches para ti Betita.","Pero que payaso resultaste, remedo de hombre... Hasta el cansancio hay que decirte que no hay comparación del terrorismo que vivimos, con el partido de Pedro Castillo, no te van a quitar tus tacones y lentejuelas, seguirás en tu programa criticón... Antes me caías aún siendo un fenómeno, pero ningunear, y creerse superior por tener un poco más acomodada la vida? No pues... Ahora invitarás a todas las geishas a despotricar en contra del teacher? Estás aún con dolor del tremendo papelón que te hizo pasar la congresista recién electa? Entonces sobate la raja y no des pataletas wbn... Lo que tenemos que tolerar de estás sabandijas sin género...🥰 Un besito de buenas noches para ti Betita.",0,negative
"Yo era una experta tincando 🥺 tenía mi botella llena de porotos que les decíamos ""Vaca lechera"" eran unas bonitas y las más caras. Que buenos tiempos 🤍","Yo era una experta tincando 🥺 tenía mi botella llena de porotos que les decíamos ""Vaca lechera"" eran unas bonitas y las más caras. Que buenos tiempos 🤍",2,positive
"Odalis ya sabes con nuestro bolsón de piqueos🍟🍔🍕🌮🌯🥙🧀 como para invitar a toda la sala, inversión 10 pesos y con gaseosa🍻 y queda para el pasaje✈️🛫","Odalis ya sabes con nuestro bolsón de piqueos🍟🍔🍕🌮🌯🥙🧀 como para invitar a toda la sala, inversión 10 pesos y con gaseosa🍻 y queda para el pasaje✈️🛫",2,positive
Que éxito!!!!!unos tromes todos !!no hay como nuestro chifa !!! Es delicioso 😋,Que éxito!!!!!unos tromes todos !!no hay como nuestro chifa !!! Es delicioso 😋,2,positive
"Ya me provocaron coconar El Lomo Saltado, me animo a prepararlo con mucho animo y para deleite del paladar con una Inca Cola bien heladita 😊","Ya me provocaron coconar El Lomo Saltado, me animo a prepararlo con mucho animo y para deleite del paladar con una Inca Cola bien heladita 😊",2,positive
Benji es más sinvergüenza habla mentiras para llevarse un plato de lentejas 🤭🤭🤭💰💰💰💰💰💰💨💨💨💩💩💩💩💩✏️✏️✏️✏️✏️,Benji es más sinvergüenza habla mentiras para llevarse un plato de lentejas 🤭🤭🤭💰💰💰💰💰💰💨💨💨💩💩💩💩💩✏️✏️✏️✏️✏️,0,negative
Marisol Quete 😄 ya has ido al alguno de esos lugares  ? Se ve buenazo !!,Marisol Quete 😄 ya has ido al alguno de esos lugares ? Se ve buenazo !!,2,positive
"Yo la conozco, huevón","Yo la conozco, huevón",0,negative
Aveces se nos para la mano un poquito 😉 se lo merecen por pendejos,Aveces se nos para la mano un poquito 😉 se lo merecen por pendejos,0,negative
FUERZA HERMANOS EL MUNDO ENTERO UNIDO LE GANAREMOS A ESTA GUERRA FRIA🙏🏼🙌🦠SOLO OBEDECER HAY ALGUNOS MULAS QUE CRERN QUE ESTO ES UN JUEGO 🙏🏼🙌,FUERZA HERMANOS EL MUNDO ENTERO UNIDO LE GANAREMOS A ESTA GUERRA FRIA🙏🏼🙌🦠SOLO OBEDECER HAY ALGUNOS MULAS QUE CRERN QUE ESTO ES UN JUEGO 🙏🏼🙌,0,negative
"El día que haga este tipo de experimento social un peruano neto ""mestizo"" y no esté hijito de la oligarquía moderna , ahí les creeré . 👍 Y segundo....no sé trata de odio, se trata de historia, y por último entiendalo carajo ...""no existen países hermanos....solo hay intereses""","El día que haga este tipo de experimento social un peruano neto ""mestizo"" y no esté hijito de la oligarquía moderna , ahí les creeré . 👍 Y segundo....no sé trata de odio, se trata de historia, y por último entiendalo carajo ...""no existen países hermanos....solo hay intereses""",1,neutral
"CrAbr Kelly a ver insultala 😂 le gusta borrar los comentarios y solo tener cosas bonitas, o si no te elimina de sus cuentas, está alucinada la chibola 🤗👋🏼","CrAbr Kelly a ver insultala 😂 le gusta borrar los comentarios y solo tener cosas bonitas, o si no te elimina de sus cuentas, está alucinada la chibola 🤗👋🏼",0,negative
"Me llega cuando escucho a alguien decir CUJCO , no se da cuenta lo atorrante que se le ve❓","Me llega cuando escucho a alguien decir CUJCO , no se da cuenta lo atorrante que se le ve❓",0,negative
Me encantó falta gorrión.travesuras.😁🤣,Me encantó falta gorrión.travesuras.😁🤣,2,positive
Meylin Rojas Loyola Ana Maria Tinco Jham Sumi vamos al cine con nuestro chizito de fiesta y nuestro cuarto de pollo a la braza y nuestra gaseosa inka cola de 3 litros😂😝😎.,Meylin Rojas Loyola Ana Maria Tinco Jham Sumi vamos al cine con nuestro chizito de fiesta y nuestro cuarto de pollo a la braza y nuestra gaseosa inka cola de 3 litros😂😝😎.,1,neutral
Tu pela esta bien chevere👏👏,Tu pela esta bien chevere👏👏,2,positive
No lo agan caso a ese biejooo chochooo mi apoyo Moralmente es para ud señor Fiscal aga su trabajo 👍👍👍🇦🇹🇦🇹,No lo agan caso a ese biejooo chochooo mi apoyo Moralmente es para ud señor Fiscal aga su trabajo 👍👍👍🇦🇹🇦🇹,0,negative
Desde Tumbes Perú ❤️ iiii❤️❤️❤️,Desde Tumbes Perú ❤️ iiii❤️❤️❤️,2,positive
Bacán ojos jalados👍 bendiciones 🙏,Bacán ojos jalados👍 bendiciones 🙏,2,positive
Esto ya se salio de control jijiji bella catalina❤❤❤,Esto ya se salio de control jijiji bella catalina❤❤❤,0,negative
"Para que tanto rollo  ?? Para que  ? Si ya se sabe que irá a prisión  ?? Éste abogado tinterillo dijo que su patrocinado está colaborando con la justicia 🤣🤣🤣Pero la misma Fiscalia dijo que colaborar no es acercarse a las oficinas y negarse a contestar; pero éste abogado hace creer que el ratero si está colaborando,  pero ya sabemos que va a la Fiscalia a sentarse y no responder.  La pregunta es porque calla ??","Para que tanto rollo ?? Para que ? Si ya se sabe que irá a prisión ?? Éste abogado tinterillo dijo que su patrocinado está colaborando con la justicia 🤣🤣🤣Pero la misma Fiscalia dijo que colaborar no es acercarse a las oficinas y negarse a contestar; pero éste abogado hace creer que el ratero si está colaborando, pero ya sabemos que va a la Fiscalia a sentarse y no responder. La pregunta es porque calla ??",0,negative
Hasta ahorita no respondieron mi cotización 😕,Hasta ahorita no respondieron mi cotización 😕,0,negative
"Disney y Warner tienen en su filmografía hasta cartoons con escenas un tanto ""perturbadoras"" para el espectador actual sobre todo en la época en que la violencia a lo tom y Jerry era común o del tipo que es demasiado fuerte aún para una caricatura, o momentos un poco subidos de tono para un menor o en doble sentido o hasta planteando estereotipos y cuando alguien accede a esos tipo de producciones por Hbo Max o Disney Plus se pone un cartel de ""estás historias son la manifestación de la comedia en un contexto pasado, cualquier forma de discriminación o fomentación de violencia que de muestra, repudiamos o manifestamos estar en contra"" y bla bla. Si los gringos que son más doble moral con su ""tolerancia y progresismo"" hipócrita aceptan esos medios, cualquier canal o medio de transmisión puede esar ese aviso y ya. 🤷","Disney y Warner tienen en su filmografía hasta cartoons con escenas un tanto ""perturbadoras"" para el espectador actual sobre todo en la época en que la violencia a lo tom y Jerry era común o del tipo que es demasiado fuerte aún para una caricatura, o momentos un poco subidos de tono para un menor o en doble sentido o hasta planteando estereotipos y cuando alguien accede a esos tipo de producciones por Hbo Max o Disney Plus se pone un cartel de ""estás historias son la manifestación de la comedia en un contexto pasado, cualquier forma de discriminación o fomentación de violencia que de muestra, repudiamos o manifestamos estar en contra"" y bla bla. Si los gringos que son más doble moral con su ""tolerancia y progresismo"" hipócrita aceptan esos medios, cualquier canal o medio de transmisión puede esar ese aviso y ya. 🤷",0,negative
